State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Population_Density,ALE,All_Death,Health_Status,Unhealthy_Days,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
36,5,Bronx,New York,NY,1,"frontier status, population size",34,1357589,32300,75,884.6,24.7,7.4,26.8,30.7,59.1,8.7,1.5,49.6,42.5,1.2,4,49.5
36,7,Broome,New York,NY,16,"frontier status, population size, poverty, age",27,196947,279,77.7,807.9,15.5,6.8,12.9,23.5,60.2,13.7,2.7,90.9,4.1,0.2,3.4,2.3
36,9,Cattaraugus,New York,NY,23,"frontier status, population size, poverty, age",37,82502,63,76.2,885.9,21.8,6.7,13.6,25.2,60.2,12.6,2.1,94.8,1.3,2.5,0.6,1.1
36,11,Cayuga,New York,NY,20,"frontier status, population size, poverty, age",32,81454,118,78.4,774,17.4,7.7,11.6,23.5,62.1,12.1,2.3,94.4,4.1,0.3,0.4,2.1
36,13,Chautauqua,New York,NY,6,"frontier status, population size, poverty",53,136409,128,77.7,857.9,16.4,7,14.9,24,60.1,13.4,2.5,95.8,2.4,0.5,0.5,4.5
36,15,Chemung,New York,NY,21,"frontier status, population size, poverty, age",44,89512,219,77.1,863.3,21.1,7.7,13.5,24.1,60.4,13.2,2.3,91.5,6.1,0.3,1,2
36,17,Chenango,New York,NY,23,"frontier status, population size, poverty, age",37,51755,58,77,877.8,19.6,6,13.5,23.7,61.2,13,2,97.9,1,0.2,0.4,1.6
36,19,Clinton,New York,NY,23,"frontier status, population size, poverty, age",37,82047,79,77,871.8,14.5,6.6,12.6,22,65.4,11.1,1.5,94.4,3.8,0.4,0.8,2.7
36,21,Columbia,New York,NY,21,"frontier status, population size, poverty, age",44,63622,100,77.4,851.5,14.2,5,9.8,22.7,61.3,13.8,2.2,92.6,4.9,0.3,1.3,3
36,23,Cortland,New York,NY,29,"frontier status, population size, poverty, age",37,48622,97,77.1,880.9,22.2,6.8,13.4,24.6,62.8,10.8,1.8,97,1.3,0.2,0.6,1.7
36,25,Delaware,New York,NY,34,"frontier status, population size, poverty, age",22,47534,33,77.9,820,16.4,7.1,12.6,22.3,58.9,16.2,2.6,96.7,1.8,0.3,0.6,2.6
36,27,Dutchess,New York,NY,9,"frontier status, population size, poverty, age",24,294849,368,78,798.9,10.9,5.5,8,24.9,62.9,10.6,1.6,85,10.2,0.3,3.2,7.9
36,29,Erie,New York,NY,3,"frontier status, population size, poverty",39,930703,891,76.9,856.2,13,6.4,13,24,60.4,13.2,2.3,83,13.6,0.6,1.8,3.5
36,31,Essex,New York,NY,30,"frontier status, population size, poverty, age",57,38676,22,77.2,843.7,17,5.5,11.5,20.6,63.2,13.9,2.4,95.2,3.3,0.3,0.7,2.4
36,33,Franklin,New York,NY,32,"frontier status, population size, poverty, age",37,51033,31,77,849,18.7,6.9,14.6,21,66,11.1,1.9,86.2,7.2,5.7,0.4,4
36,35,Fulton,New York,NY,21,"frontier status, population size, poverty, age",44,55625,112,77.5,821.9,15.9,5.9,12.7,23.2,61.2,13,2.6,96.4,2,0.2,0.8,1.9
36,37,Genesee,New York,NY,45,"frontier status, population size, poverty, age, population density",38,59257,120,77.8,836.9,11.1,4.3,9.1,24.5,60.6,12.7,2.2,95.3,2.6,0.7,0.6,1.9
36,39,Greene,New York,NY,30,"frontier status, population size, poverty, age",57,49682,77,76.5,920.8,18.3,6.4,12.9,22.5,62.2,13.2,2,92,6.2,0.3,0.7,4.8
36,43,Herkimer,New York,NY,21,"frontier status, population size, poverty, age",44,63780,45,77.8,853,15,6.1,12.4,23.1,60.6,13.5,2.7,97.6,0.9,0.2,0.6,1.3
36,45,Jefferson,New York,NY,6,"frontier status, population size, poverty",53,116384,91,77.6,826.7,12.1,6.2,14.5,26.1,62.3,9.9,1.6,91.1,5.6,0.5,1.4,4.1
36,47,Kings,New York,NY,1,"frontier status, population size",34,2486235,35211,76.7,765.3,20.6,6.2,23.3,27.4,60.5,10.2,1.8,50.6,38.3,0.5,9,19.5
36,49,Lewis,New York,NY,29,"frontier status, population size, poverty, age",37,26571,21,78,791.4,16.5,4,12.9,24.8,61,12.3,1.9,98.3,0.9,0.3,0.3,0.8
36,51,Livingston,New York,NY,17,"frontier status, population size, poverty, age",32,64205,102,77.6,841,12.3,6.1,10.8,23.4,64.5,10.4,1.6,95,3.1,0.3,0.9,2.3
36,53,Madison,New York,NY,45,"frontier status, population size, poverty, age, population density",38,70337,107,78.1,828.9,12,6.7,10.4,25.2,62.1,11,1.7,96.4,1.7,0.6,0.7,1.2
36,55,Monroe,New York,NY,3,"frontier status, population size, poverty",39,733366,1112,78.2,772.7,13.9,5.8,12.7,25.5,61.3,11.1,2.1,80.8,14.7,0.3,2.8,5.5
36,57,Montgomery,New York,NY,21,"frontier status, population size, poverty, age",44,48968,121,78.2,843.7,14.4,6.3,13,23.5,58.9,14.3,3.3,96.3,1.8,0.3,0.8,7.9
36,59,Nassau,New York,NY,1,"frontier status, population size",34,1333137,4650,79.2,723.1,13.8,5.3,5.9,25,60.3,12.8,2,80.8,11.3,0.2,6.6,11.6
36,61,New York,New York,NY,1,"frontier status, population size",34,1593200,69390,78,707.5,20.2,6.5,18.6,18.3,69,10.7,2,66.5,19.8,0.7,10.9,25
36,63,Niagara,New York,NY,16,"frontier status, population size, poverty, age",27,217008,415,76.7,894.1,15.4,7.4,11.4,24,60.8,12.9,2.3,90.6,6.5,1,0.8,1.4
36,65,Oneida,New York,NY,16,"frontier status, population size, poverty, age",27,234105,193,77.4,851,18.7,7.3,12.8,23.6,60.7,13.2,2.6,91.3,6.1,0.2,1.4,3.6
36,67,Onondaga,New York,NY,4,"frontier status, population size, poverty",25,458053,587,77.6,801.8,12.3,5.9,12.1,25.6,60.7,11.6,2.1,84.7,10.2,0.9,2.5,2.6
36,69,Ontario,New York,NY,45,"frontier status, population size, poverty, age, population density",38,104461,162,77.9,816.6,7.4,4.9,8.4,24,62.1,11.8,2.1,95.7,2.3,0.2,0.9,2.3
36,71,Orange,New York,NY,10,"frontier status, population size, poverty, age",36,372893,457,77.4,828,13.1,5.6,10.5,28.4,61.8,8.5,1.4,85.5,10.2,0.4,2.3,14.6
36,73,Orleans,New York,NY,29,"frontier status, population size, poverty, age",37,43387,111,76.8,881.6,22.8,7.7,12.6,24.6,62.4,11.1,1.9,91.2,7.2,0.5,0.4,3.8
36,75,Oswego,New York,NY,15,"frontier status, population size, poverty, age",23,123373,129,76.5,914.6,15.2,5.7,13,25.4,63,10,1.5,97.5,0.8,0.4,0.5,1.4
36,77,Otsego,New York,NY,21,"frontier status, population size, poverty, age",44,62746,63,78.5,811.2,14.2,5.9,12.6,22.5,62.6,12.5,2.3,96.1,2,0.2,0.9,2.1
36,79,Putnam,New York,NY,46,"frontier status, population size, poverty, age, population density",26,100507,435,79,751.3,10.4,5.2,4.6,25.3,64.5,9,1.2,94.4,2.6,0.2,1.9,9.1
36,81,Queens,New York,NY,1,"frontier status, population size",34,2241600,20520,79,673.9,18.9,5.6,15.4,23.3,63.6,11.1,2,55.1,21.1,0.7,21,25.7
36,83,Rensselaer,New York,NY,14,"frontier status, population size, poverty, age",40,155251,237,76.8,888.1,12.2,7,9.8,24.1,62.7,11.3,1.8,90.9,5.6,0.2,2.2,2.5
36,85,Richmond,New York,NY,10,"frontier status, population size, poverty, age",36,464573,7944,77,839.9,17,6.6,10.1,25.3,63,10.1,1.6,80.3,10.8,0.4,7.3,14.3
36,87,Rockland,New York,NY,10,"frontier status, population size, poverty, age",36,292916,1681,79,771.2,17.3,5.8,9.7,28.4,59,11.3,1.3,80.2,11.9,0.3,6.5,12.1
36,89,St. Lawrence,New York,NY,6,"frontier status, population size, poverty",53,111380,41,76.5,927.9,12.7,5,15.2,23.9,62.8,11.6,1.6,95.1,2.5,0.9,0.9,1.9
36,91,Saratoga,New York,NY,12,"frontier status, population size, poverty, age",57,214859,265,79,748.9,13.5,5.6,6.3,23.6,64.5,10.3,1.6,95.8,1.5,0.2,1.6,1.8
36,93,Schenectady,New York,NY,13,"frontier status, population size, poverty, age",16,149078,723,77.9,803.3,12.9,5.8,11.6,24.6,60,12.6,2.8,86,8.6,0.3,3.4,3.8
36,95,Schoharie,New York,NY,30,"frontier status, population size, poverty, age",57,32277,52,77.3,813.4,11.6,4.4,11.6,23.9,61.3,12.6,2.2,97.2,1.4,0.4,0.5,2
36,101,Steuben,New York,NY,24,"frontier status, population size, poverty, age",35,98632,71,77.1,887.7,15.3,7.4,13.6,24.3,60.5,13,2.2,96.5,1.5,0.3,1.1,1
36,103,Suffolk,New York,NY,1,"frontier status, population size",34,1474927,1617,77.9,818.2,14.8,6.1,7.3,26.2,61.5,10.8,1.5,87.4,7.8,0.3,3.3,12.5
36,105,Sullivan,New York,NY,24,"frontier status, population size, poverty, age",35,76539,79,75.4,941.3,13.7,6.5,13.5,24.1,61.9,12.2,1.8,87.7,9.5,0.2,1.5,10.8
36,107,Tioga,New York,NY,45,"frontier status, population size, poverty, age, population density",38,51475,99,78.3,787.3,9.2,5.5,9.6,24.7,61.3,12.4,1.6,97.5,0.8,0.2,0.8,1.3
36,109,Tompkins,New York,NY,19,"frontier status, population size, poverty, age",37,100018,210,79,749.6,9.8,5.8,12.9,22.3,67.9,8.2,1.6,84.3,3.8,0.3,9.7,3.5
36,111,Ulster,New York,NY,14,"frontier status, population size, poverty, age",40,182693,162,77.5,822.7,16.6,6.9,10.6,22.8,64,11.4,1.8,90.6,6.2,0.3,1.6,6.7
36,113,Warren,New York,NY,21,"frontier status, population size, poverty, age",44,65548,75,77.8,793.8,14.7,5.1,10,22.2,62.1,13.6,2,97.6,0.8,0.2,0.7,1.5
36,115,Washington,New York,NY,20,"frontier status, population size, poverty, age",32,63024,75,77.5,899.1,17.7,6.4,11,22.7,63.2,12.4,1.7,95.6,3.3,0.2,0.4,2.4
36,117,Wayne,New York,NY,46,"frontier status, population size, poverty, age, population density",26,93609,155,77.3,855.3,15.7,6.9,10.1,25.7,61.6,10.9,1.8,94.8,3.2,0.3,0.6,2.9
36,119,Westchester,New York,NY,2,"frontier status, population size, poverty",32,940807,2174,79.5,695.6,13.5,5.5,8.7,25.8,60.3,11.8,2.1,77.8,14.9,0.4,5.6,17.8
36,121,Wyoming,New York,NY,29,"frontier status, population size, poverty, age",37,42693,72,77.9,847.1,15.8,4.8,10,21.9,65.4,10.9,1.7,93.1,5.8,0.3,0.5,3.1
37,1,Alamance,North Carolina,NC,13,"frontier status, population size, poverty, age",16,140533,327,75.9,900,17.9,6.6,11.3,25.7,60.5,11.8,1.9,78.5,18.9,0.5,1.2,9.8
37,3,Alexander,North Carolina,NC,25,"frontier status, population size, poverty, age",21,35492,136,76.2,901,18.7,6.4,10.4,24.3,62.9,11.4,1.5,92.9,5.3,0.1,1.1,3.1
37,7,Anson,North Carolina,NC,76,"frontier status, population size, poverty, age, population density",38,25499,48,73.3,1014.4,27.7,6,17.9,25.1,61.1,11.6,2.2,49.8,48.6,0.6,0.8,1.2
37,9,Ashe,North Carolina,NC,65,"frontier status, population size, poverty, age, population density",30,25347,59,76.5,881.5,24.1,6.3,14,20.1,61,16.3,2.6,98.4,0.8,0.4,0.2,3.1
37,11,Avery,North Carolina,NC,65,"frontier status, population size, poverty, age, population density",30,17641,71,76.1,934.5,25.5,7.4,15,20.6,62.6,14.8,1.9,94.8,3.9,0.4,0.5,3.2
37,13,Beaufort,North Carolina,NC,34,"frontier status, population size, poverty, age",22,46018,56,74.2,1011.1,26.6,8.2,17.4,24.2,59.2,14.6,2,71.1,28,0.2,0.3,3.8
37,17,Bladen,North Carolina,NC,51,"frontier status, population size, poverty, age, population density",33,32938,38,73,1136.4,32.8,7.8,19.2,26.1,60.1,12.1,1.7,60.3,36.8,2.3,0.3,5
37,19,Brunswick,North Carolina,NC,24,"frontier status, population size, poverty, age",35,89162,104,75.8,868.9,20.8,6.4,13.3,21.6,60.4,16.6,1.4,85.4,12.6,0.8,0.5,3.4
37,21,Buncombe,North Carolina,NC,16,"frontier status, population size, poverty, age",27,218876,334,76.4,875.6,16.7,5.6,13.4,22.9,61.8,13.2,2.1,90.2,7.3,0.4,1,3.7
37,23,Burke,North Carolina,NC,19,"frontier status, population size, poverty, age",37,89399,176,76.2,884.7,26.5,7.4,13.6,24.7,61,12.6,1.7,88.5,6.7,0.5,3.7,4.6
37,25,Cabarrus,North Carolina,NC,11,"frontier status, population size, poverty, age",44,150244,412,76.3,930.8,20.3,5.6,10.2,27,62.1,9.6,1.3,82.9,14.5,0.4,1.4,7.6
37,27,Caldwell,North Carolina,NC,19,"frontier status, population size, poverty, age",37,79122,168,75.8,953,21.9,6.7,13,23.9,62.1,12.4,1.6,93.3,5.4,0.2,0.5,3.6
37,31,Carteret,North Carolina,NC,21,"frontier status, population size, poverty, age",44,62525,120,76,946.2,15.7,5.4,11.7,20.6,61.9,15.8,1.7,90.8,7,0.5,0.7,2
37,33,Caswell,North Carolina,NC,41,"frontier status, population size, poverty, age",47,23608,56,74.2,1021.4,24.2,6,14.8,23.5,62.4,12.4,1.7,64.6,34.7,0.2,0.2,2.6
37,35,Catawba,North Carolina,NC,11,"frontier status, population size, poverty, age",44,151641,379,75.6,922.1,15.9,5.8,10.9,25.3,62,11.2,1.5,87.4,8.3,0.3,3.1,8
37,37,Chatham,North Carolina,NC,26,"frontier status, population size, poverty, age",40,58002,85,77.3,816.8,11.7,4.4,9.6,23.1,63,11.7,2.1,82.6,14.2,0.4,2.1,11.3
37,39,Cherokee,North Carolina,NC,65,"frontier status, population size, poverty, age, population density",30,25796,57,75.8,904.6,21.4,6.9,15.3,21.2,58.6,17.5,2.7,95.2,1.9,1.5,0.4,1.2
37,45,Cleveland,North Carolina,NC,19,"frontier status, population size, poverty, age",37,98288,212,74.4,984.7,25.1,6.3,14.8,26.1,59.9,12.1,1.9,77.6,20.9,0.2,0.8,1.6
37,47,Columbus,North Carolina,NC,8,"frontier status, population size, poverty",54,54746,58,72.7,1107,26,7.8,20.3,26.3,59.1,12.7,1.8,64.9,31.1,3.2,0.2,2.8
37,49,Craven,North Carolina,NC,23,"frontier status, population size, poverty, age",37,90795,128,75.5,949.4,17.5,5.1,13.7,27.5,57.7,13.3,1.4,72.3,24.6,0.5,1.3,3.5
37,51,Cumberland,North Carolina,NC,5,"frontier status, population size, poverty",25,304520,467,74.3,1007.4,14.2,5.6,16.6,31.2,60.1,8,0.8,56.2,36.7,1.7,2.4,6
37,53,Currituck,North Carolina,NC,39,"frontier status, population size, poverty, age",51,23112,88,75.1,987.6,25.1,8,9.5,24.2,64.6,10,1.2,91.1,7,0.4,0.7,1.9
37,55,Dare,North Carolina,NC,25,"frontier status, population size, poverty, age",21,33903,88,77.1,857.9,10.9,4.8,7.9,22.1,64.1,12.6,1.2,95.5,3,0.3,0.5,3.1
37,57,Davidson,North Carolina,NC,11,"frontier status, population size, poverty, age",44,154623,280,76.4,931.7,22.4,6,12.7,24.9,62.1,11.5,1.5,88.5,9.3,0.5,1,5.2
37,59,Davie,North Carolina,NC,25,"frontier status, population size, poverty, age",21,39136,148,76.4,899.4,19.8,5.6,9,24.1,61.5,12.6,1.7,91.6,6.8,0.3,0.6,5.2
37,61,Duplin,North Carolina,NC,52,"frontier status, population size, poverty, age, population density",40,51985,64,73.6,1044,25.3,6.8,17.6,27.1,59.8,11.5,1.5,71.5,27.5,0.4,0.4,18.9
37,63,Durham,North Carolina,NC,14,"frontier status, population size, poverty, age",40,242582,836,75.6,874.3,14.2,5,14.2,26,64.5,8.2,1.4,56.2,38,0.4,4.1,10.8
37,65,Edgecombe,North Carolina,NC,8,"frontier status, population size, poverty",54,54129,107,72,1148.4,32.8,5.6,19.9,27.5,60.4,10.7,1.4,41.6,57.5,0.3,0.3,3.7
37,67,Forsyth,North Carolina,NC,4,"frontier status, population size, poverty",25,325967,796,76.4,883.9,14.4,5.6,13.2,26.1,61.4,11,1.5,71.3,25.9,0.4,1.4,9.3
37,69,Franklin,North Carolina,NC,32,"frontier status, population size, poverty, age",37,54429,111,74.9,993.7,21,5.7,12.8,25.4,64,9.4,1.2,70.7,27.9,0.5,0.4,6.6
37,71,Gaston,North Carolina,NC,15,"frontier status, population size, poverty, age",23,196137,551,73.9,1036.1,24.1,6.5,14.2,25.5,61.9,11.2,1.4,83.1,14.7,0.3,1.1,4.8
37,77,Granville,North Carolina,NC,28,"frontier status, population size, poverty, age",39,53674,101,74.8,988.7,16.7,5.2,13.6,24.7,64.4,9.6,1.2,63.8,34.2,0.7,0.6,5.7
37,79,Greene,North Carolina,NC,41,"frontier status, population size, poverty, age",47,20026,75,73.2,948.4,22.8,3.7,17.4,25,63.4,10,1.6,59,40.2,0.4,0.1,10.8
37,81,Guilford,North Carolina,NC,4,"frontier status, population size, poverty",25,443519,683,76.7,845.7,14.7,5.5,14.3,25.9,62.2,10.4,1.5,64.3,30.9,0.5,3.2,5.2
37,83,Halifax,North Carolina,NC,8,"frontier status, population size, poverty",54,56023,77,73.5,1037.4,27.7,6,22.1,26.4,58.3,13.2,2.1,41.6,53.9,3.5,0.6,1.1
37,85,Harnett,North Carolina,NC,23,"frontier status, population size, poverty, age",37,103692,174,74.9,959,16.4,4.8,15.2,27.8,62.6,8.5,1.1,74.3,22.4,0.9,1,8
37,87,Haywood,North Carolina,NC,21,"frontier status, population size, poverty, age",44,56482,102,76.9,873.3,25.2,6.9,13.3,21.2,58.9,17.5,2.5,97.1,1.4,0.6,0.4,1.7
37,89,Henderson,North Carolina,NC,21,"frontier status, population size, poverty, age",44,97217,260,78,785.4,17.6,6,11.4,21.9,56.5,18.5,3,95.2,3.1,0.3,0.7,7.9
37,91,Hertford,North Carolina,NC,76,"frontier status, population size, poverty, age, population density",38,23574,67,72.6,1084.1,26.2,7.1,19.5,25.3,60,12.9,1.8,35.5,62.3,1.3,0.6,1.8
37,93,Hoke,North Carolina,NC,33,"frontier status, population size, poverty, age",41,41016,105,74,1075.8,17,4.9,16.4,31.3,61.4,6.6,0.7,50.6,36.3,10.1,1.2,9.6
37,97,Iredell,North Carolina,NC,11,"frontier status, population size, poverty, age",44,140924,245,75.9,897.1,18.3,5.3,10.2,26,61.6,11,1.4,84.7,12.8,0.3,1.5,4.8
37,99,Jackson,North Carolina,NC,32,"frontier status, population size, poverty, age",37,35368,72,76.5,896.8,16.5,5.1,15,22.8,63.3,12.2,1.6,85.6,2.3,10.5,0.6,2
37,101,Johnston,North Carolina,NC,14,"frontier status, population size, poverty, age",40,146437,185,75.1,942.6,21.8,6.7,12.6,27.4,63.4,8.2,1.1,82.1,16.2,0.5,0.6,10
37,105,Lee,North Carolina,NC,29,"frontier status, population size, poverty, age",37,55704,217,74.5,938.2,19.8,5.8,13.2,27.7,58.8,11.9,1.6,78,20.2,0.6,0.8,14.1
37,107,Lenoir,North Carolina,NC,8,"frontier status, population size, poverty",54,57961,145,73.2,1114.6,22.8,6.9,17.1,26.1,58.5,13.7,1.8,57.8,41.2,0.2,0.5,4.2
37,109,Lincoln,North Carolina,NC,17,"frontier status, population size, poverty, age",32,69851,234,75.9,942.7,20.1,5.6,10.7,25.5,62.7,10.5,1.3,92.3,6.3,0.3,0.4,8.1
37,111,McDowell,North Carolina,NC,30,"frontier status, population size, poverty, age",57,43201,98,78.2,774.3,25.4,7.2,12.6,23.4,61.7,13,1.9,94.2,4,0.3,1,4.2
37,113,Macon,North Carolina,NC,49,"frontier status, population size, poverty, age, population density",35,32148,62,77.8,800.9,19.7,7.2,13.1,20.7,56.5,19.6,3.2,96.9,1.6,0.4,0.6,2.3
37,115,Madison,North Carolina,NC,64,"frontier status, population size, poverty, age, population density",41,20256,45,77.5,883.9,24,5.8,15.2,22.9,60.5,14.3,2.3,98,1,0.3,0.4,1.6
37,117,Martin,North Carolina,NC,36,"frontier status, population size, poverty, age",23,24643,53,71.2,1336.5,21.8,6.1,18.5,25.5,58.4,14.2,2,54.3,44.8,0.4,0.4,2.3
37,119,Mecklenburg,North Carolina,NC,3,"frontier status, population size, poverty",39,796372,1513,76.9,848.6,13,4.9,12,27.5,64.1,7.4,1,64.8,29.8,0.4,3.9,8.9
37,123,Montgomery,North Carolina,NC,42,"frontier status, population size, poverty, age",53,27322,56,75.6,914.5,30.8,6.2,15.5,26.4,60.2,11.7,1.7,77.4,19.7,0.7,1.8,14.1
37,125,Moore,North Carolina,NC,21,"frontier status, population size, poverty, age",44,81685,117,77.7,771.2,16.1,4.2,12.2,22.8,55.9,18.5,2.9,82.8,14.9,0.8,0.7,5
37,127,Nash,North Carolina,NC,20,"frontier status, population size, poverty, age",32,91378,169,74.5,1022.8,21.2,5.5,14.2,26.3,60.4,11.6,1.6,61.7,36.4,0.6,0.7,4.2
37,129,New Hanover,North Carolina,NC,14,"frontier status, population size, poverty, age",40,179553,903,76.9,864.7,14.5,5.3,13.4,22.9,63.9,11.6,1.6,81.2,16.3,0.4,1.1,2.7
37,131,Northampton,North Carolina,NC,73,"frontier status, population size, poverty, age, population density",23,21483,40,73.9,1029.2,29.2,6.6,20.2,24.3,57.4,15.9,2.4,40.2,58.9,0.4,0.3,0.8
37,133,Onslow,North Carolina,NC,6,"frontier status, population size, poverty",53,152440,199,75.2,945.2,12.7,5.4,16.7,31.7,60.9,6.8,0.6,75.8,17.8,0.9,2.2,6.3
37,135,Orange,North Carolina,NC,11,"frontier status, population size, poverty, age",44,118386,296,77.9,788.6,10.3,4.7,11.6,23.7,66.9,8.1,1.2,79,13.3,0.5,5.7,5.1
37,139,Pasquotank,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,38270,169,75.1,967.7,22.9,5.4,16.6,26.6,60.4,11.1,1.9,57.9,39.5,0.4,1.2,1.8
37,141,Pender,North Carolina,NC,32,"frontier status, population size, poverty, age",37,46429,53,76.3,871.4,20.6,8.1,14.1,22.9,62.7,12.9,1.5,78,20.7,0.5,0.3,4.6
37,145,Person,North Carolina,NC,28,"frontier status, population size, poverty, age",39,37217,95,75.2,990.9,21.6,5.7,12.5,24.9,62,11.5,1.6,70.4,28.3,0.6,0.2,2.4
37,147,Pitt,North Carolina,NC,7,"frontier status, population size, poverty",33,142570,219,74.7,966.8,15.9,5.3,17.5,26.7,63.6,8.4,1.3,63.4,34.1,0.3,1.2,4.1
37,149,Polk,North Carolina,NC,55,"frontier status, population size, poverty, age, population density",47,19134,80,78,810.9,16.7,6.3,10.2,20.6,56.3,18.6,4.4,93.3,5.6,0.3,0.3,3.2
37,151,Randolph,North Carolina,NC,11,"frontier status, population size, poverty, age",44,138367,176,76.8,885.2,17,5.6,11,25.7,61.6,11.1,1.5,92.3,5.6,0.5,0.8,9.3
37,153,Richmond,North Carolina,NC,33,"frontier status, population size, poverty, age",41,46781,99,73,1118,30.8,6.9,18.6,27.6,58.8,12,1.6,65.5,30.9,1.9,0.8,3.9
37,155,Robeson,North Carolina,NC,7,"frontier status, population size, poverty",33,127586,134,71.5,1179.6,28,7.2,22.4,29.9,60,9.1,1,35.5,24.3,38.5,0.6,7.3
37,157,Rockingham,North Carolina,NC,21,"frontier status, population size, poverty, age",44,92614,164,75,982.9,22,7.1,12.9,24,60.9,13.1,2,79.1,19.6,0.3,0.4,4.4
37,159,Rowan,North Carolina,NC,16,"frontier status, population size, poverty, age",27,135099,264,75.3,908.9,22.2,6.9,12.1,25.4,60.7,11.8,2,82.2,15.8,0.4,0.9,5.6
37,161,Rutherford,North Carolina,NC,21,"frontier status, population size, poverty, age",44,63771,113,74.7,975.5,22.6,7,15.2,24.8,59,13.9,2.2,87.5,11.2,0.3,0.4,2.2
37,163,Sampson,North Carolina,NC,23,"frontier status, population size, poverty, age",37,63063,67,74,1044.4,23.9,6,16.9,27.2,60.1,11.2,1.5,67.5,28.9,1.8,1.1,14.9
37,165,Scotland,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,37180,117,72.2,1062,33.6,5.8,18.8,28,60.7,10,1.2,50.2,38.2,9.8,0.6,1.2
37,167,Stanly,North Carolina,NC,21,"frontier status, population size, poverty, age",44,58964,149,75.2,958.4,21.5,6.4,12.4,25.4,60.2,12.6,1.8,86,11.6,0.3,1.7,3.1
37,169,Stokes,North Carolina,NC,25,"frontier status, population size, poverty, age",21,45858,101,76.3,955.8,19.1,5.5,11,24.1,62.2,12.2,1.5,94.2,4.9,0.3,0.3,2.1
37,171,Surry,North Carolina,NC,21,"frontier status, population size, poverty, age",44,72601,135,75.9,904.7,25.9,7.2,14.3,24.8,59.3,13.8,2.2,94.8,4,0.3,0.5,8.5
37,175,Transylvania,North Carolina,NC,30,"frontier status, population size, poverty, age",57,29626,78,78.2,814.7,16.4,6.4,12.2,20.8,56,20.3,3,93.7,4.6,0.3,0.6,1.1
37,179,Union,North Carolina,NC,12,"frontier status, population size, poverty, age",57,162929,256,76.4,896.4,12.5,4.9,9.3,28.3,63.2,7.5,0.9,85.6,11.9,0.5,1.2,8.7
37,181,Vance,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,43771,173,72.3,1137.5,25.2,5.9,19.3,29,58.6,11.1,1.3,48.9,50.1,0.2,0.5,5.6
37,183,Wake,North Carolina,NC,2,"frontier status, population size, poverty",32,748815,900,78.1,787,9.9,3.9,8.7,27.1,65.3,6.8,0.8,73.2,20.6,0.4,4.4,7.3
37,187,Washington,North Carolina,NC,69,"frontier status, population size, poverty, age, population density",45,13282,38,73.2,1011.6,19.8,6,19.7,25.7,58.1,14.2,2,48.8,50.2,0,0.6,2.7
37,189,Watauga,North Carolina,NC,32,"frontier status, population size, poverty, age",37,42472,136,78.6,791.1,15.3,6.6,14.7,20.7,67.2,10.6,1.5,96.4,1.9,0.3,0.9,1.8
37,191,Wayne,North Carolina,NC,6,"frontier status, population size, poverty",53,114448,207,73.7,1031.8,19.1,6,15,27.5,60.3,11.1,1.1,64.4,33.3,0.5,0.8,6.5
37,193,Wilkes,North Carolina,NC,19,"frontier status, population size, poverty, age",37,67390,89,76.1,924.4,24.2,6.4,13.6,23.6,61.3,13.2,1.9,94.3,4.2,0.2,0.8,4.5
37,195,Wilson,North Carolina,NC,8,"frontier status, population size, poverty",54,76281,206,73.7,1009.7,20.7,6.5,16.7,26.5,60.4,11.6,1.5,58.9,39.5,0.3,0.7,8
37,197,Yadkin,North Carolina,NC,26,"frontier status, population size, poverty, age",40,37668,112,76.4,942.9,21.9,6.7,11.3,24.8,60.5,12.8,1.8,95.6,3.6,0.2,0.3,8.5
38,1,Adams,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2433,2,76.7,794.3,12.8,4,10,17.7,55.7,20.7,5.9,98.2,1.1,0.3,0.4,0.3
